
 !***TRACE Bacon number     1 on file (47)***


 (1.n)= n (average) component(s) per node
 (2.n)= n (average) component(s) per element
 (3.n)= n component(s) per node per element

 --------------------------------------------------
 | Nodes |           Displ.(X,Y,Z)(1.3)           |
 |  3906 |  3.29407E-07 -1.98894E-06  3.54671E-02 |
 |  3907 |  2.11346E-03 -7.62782E-03  3.54681E-02 |
 |  3908 |  4.23498E-03 -1.53437E-02  3.54688E-02 |
 |  3909 |  6.37187E-03 -2.32580E-02  3.54626E-02 |
 |  3910 |  8.52776E-03 -3.15095E-02  3.54415E-02 |
 |  3911 |  1.06993E-02 -4.02644E-02  3.54004E-02 |
 |  3912 | -9.84387E-03  3.47170E-02  3.38673E-02 |
 |  3913 | -8.83172E-03  3.08443E-02  3.38928E-02 |
 |  3914 | -7.81958E-03  2.69715E-02  3.39183E-02 |
 |  3915 | -6.82197E-03  2.33884E-02  3.39305E-02 |
 |  3916 | -5.82436E-03  1.98052E-02  3.39428E-02 |
 |  3917 | -4.84314E-03  1.64128E-02  3.39460E-02 |
 |  3918 | -3.86192E-03  1.30204E-02  3.39492E-02 |
 |  3919 | -2.89293E-03  9.73955E-03  3.39480E-02 |
 |  3920 | -1.92394E-03  6.45874E-03  3.39468E-02 |
 |  3921 | -9.61799E-04  3.22826E-03  3.39462E-02 |
 |  3922 |  3.44231E-07 -2.22435E-06  3.39456E-02 |
 |  3923 |  9.62501E-04 -3.23274E-03  3.39462E-02 |
 |  3924 |  1.92466E-03 -6.46326E-03  3.39468E-02 |
 |  3925 |  2.89364E-03 -9.74418E-03  3.39479E-02 |
 |  3926 |  3.86262E-03 -1.30251E-02  3.39491E-02 |
 |  3927 |  4.84389E-03 -1.64177E-02  3.39458E-02 |
 |  3928 |  5.82516E-03 -1.98103E-02  3.39426E-02 |
 |  3929 |  6.82282E-03 -2.33936E-02  3.39304E-02 |
 |  3930 |  7.82049E-03 -2.69769E-02  3.39182E-02 |
 |  3931 |  8.83268E-03 -3.08495E-02  3.38927E-02 |
 |  3932 |  9.84488E-03 -3.47222E-02  3.38672E-02 |
 |  3933 | -9.11092E-03  2.97085E-02  3.23230E-02 |
 |  3934 | -7.20266E-03  2.28889E-02  3.23860E-02 |
 |  3935 | -5.34252E-03  1.67137E-02  3.24128E-02 |
 |  3936 | -3.53091E-03  1.09500E-02  3.24161E-02 |
 |  3937 | -1.75575E-03  5.42132E-03  3.24114E-02 |
 |  3938 |  3.47452E-07 -2.28846E-06  3.24087E-02 |
 |  3939 |  1.75644E-03 -5.42594E-03  3.24114E-02 |
 |  3940 |  3.53157E-03 -1.09548E-02  3.24159E-02 |
 |  3941 |  5.34318E-03 -1.67188E-02  3.24126E-02 |
 |  3942 |  7.20344E-03 -2.28945E-02  3.23859E-02 |
 |  3943 |  9.11185E-03 -2.97141E-02  3.23230E-02 |
 |  3944 | -8.37797E-03  2.47000E-02  3.07787E-02 |
 |  3945 | -7.48185E-03  2.17532E-02  3.08162E-02 |
 |  3946 | -6.58574E-03  1.88063E-02  3.08536E-02 |
 |  3947 | -5.72321E-03  1.62143E-02  3.08683E-02 |
 |  3948 | -4.86068E-03  1.36223E-02  3.08829E-02 |
 |  3949 | -4.03029E-03  1.12509E-02  3.08829E-02 |
 |  3950 | -3.19990E-03  8.87960E-03  3.08830E-02 |
 |  3951 | -2.39373E-03  6.63175E-03  3.08795E-02 |
 |  3952 | -1.58756E-03  4.38389E-03  3.08760E-02 |
 |  3953 | -7.93607E-04  2.19077E-03  3.08739E-02 |
 |  3954 |  3.50673E-07 -2.35257E-06  3.08718E-02 |
 |  3955 |  7.94283E-04 -2.19549E-03  3.08739E-02 |
 |  3956 |  1.58822E-03 -4.38863E-03  3.08759E-02 |
 |  3957 |  2.39437E-03 -6.63653E-03  3.08794E-02 |
 |  3958 |  3.20053E-03 -8.88443E-03  3.08828E-02 |
 |  3959 |  4.03086E-03 -1.12559E-02  3.08827E-02 |
 |  3960 |  4.86120E-03 -1.36274E-02  3.08827E-02 |
 |  3961 |  5.72380E-03 -1.62197E-02  3.08681E-02 |
 |  3962 |  6.58640E-03 -1.88120E-02  3.08536E-02 |
 |  3963 |  7.48261E-03 -2.17590E-02  3.08162E-02 |
 |  3964 |  8.37882E-03 -2.47060E-02  3.07788E-02 |
 |  3965 | -7.79738E-03  2.03750E-02  2.92246E-02 |
 |  3966 | -6.07644E-03  1.53047E-02  2.93131E-02 |
 |  3967 | -4.45219E-03  1.09873E-02  2.93388E-02 |
 |  3968 | -2.91658E-03  7.12211E-03  2.93344E-02 |
 |  3969 | -1.44264E-03  3.50528E-03  2.93231E-02 |
 |  3970 |  3.24465E-07 -2.30298E-06  2.93180E-02 |
 |  3971 |  1.44325E-03 -3.50984E-03  2.93230E-02 |
 |  3972 |  2.91708E-03 -7.12659E-03  2.93342E-02 |
 |  3973 |  4.45253E-03 -1.09918E-02  2.93386E-02 |
 |  3974 |  6.07662E-03 -1.53094E-02  2.93129E-02 |
 |  3975 |  7.79782E-03 -2.03792E-02  2.92246E-02 |
 |  3976 | -7.21679E-03  1.60500E-02  2.76704E-02 |
 |  3977 | -6.39197E-03  1.39266E-02  2.77215E-02 |
 |  3978 | -5.56715E-03  1.18031E-02  2.77726E-02 |
 |  3979 | -4.80542E-03  1.00777E-02  2.77836E-02 |
 |  3980 | -4.04370E-03  8.35227E-03  2.77947E-02 |
 |  3981 | -3.33848E-03  6.85845E-03  2.77902E-02 |
 |  3982 | -2.63326E-03  5.36463E-03  2.77858E-02 |
 |  3983 | -1.96548E-03  3.99565E-03  2.77780E-02 |
 |  3984 | -1.29771E-03  2.62666E-03  2.77702E-02 |
 |  3985 | -6.48706E-04  1.31221E-03  2.77672E-02 |
 |  3986 |  2.98257E-07 -2.25339E-06  2.77642E-02 |
 |  3987 |  6.49294E-04 -1.31665E-03  2.77671E-02 |
 |  3988 |  1.29829E-03 -2.63105E-03  2.77701E-02 |
 |  3989 |  1.96596E-03 -3.99989E-03  2.77779E-02 |
 |  3990 |  2.63364E-03 -5.36874E-03  2.77856E-02 |
 |  3991 |  3.33875E-03 -6.86245E-03  2.77900E-02 |
 |  3992 |  4.04387E-03 -8.35617E-03  2.77945E-02 |
 |  3993 |  4.80536E-03 -1.00815E-02  2.77834E-02 |
 |  3994 |  5.56685E-03 -1.18068E-02  2.77723E-02 |
 |  3995 |  6.39183E-03 -1.39296E-02  2.77214E-02 |
 |  3996 |  7.21682E-03 -1.60524E-02  2.76705E-02 |
 |  3997 | -6.81514E-03  1.25769E-02  2.61142E-02 |
 |  3998 | -5.16941E-03  9.01095E-03  2.62189E-02 |
 |  3999 | -3.71457E-03  6.26271E-03  2.62354E-02 |
 |  4000 | -2.40065E-03  3.97358E-03  2.62198E-02 |
 |  4001 | -1.17790E-03  1.93148E-03  2.62009E-02 |
 |  4002 |  2.98610E-07 -2.18617E-06  2.61931E-02 |
 |  4003 |  1.17840E-03 -1.93566E-03  2.62008E-02 |
 |  4004 |  2.40093E-03 -3.97718E-03  2.62196E-02 |
 |  4005 |  3.71446E-03 -6.26550E-03  2.62352E-02 |
 |  4006 |  5.16880E-03 -9.01317E-03  2.62187E-02 |
 |  4007 |  6.81384E-03 -1.25792E-02  2.61143E-02 |
 |  4008 | -6.41348E-03  9.10376E-03  2.45579E-02 |
 |  4009 | -5.59257E-03  7.66126E-03  2.46116E-02 |
 |  4010 | -4.77166E-03  6.21875E-03  2.46653E-02 |
 |  4011 | -4.07855E-03  5.19595E-03  2.46707E-02 |
 |  4012 | -3.38545E-03  4.17315E-03  2.46761E-02 |
 |  4013 | -2.77674E-03  3.37784E-03  2.46650E-02 |
 |  4014 | -2.16804E-03  2.58253E-03  2.46538E-02 |
 |  4015 | -1.61306E-03  1.90942E-03  2.46427E-02 |
 |  4016 | -1.05808E-03  1.23630E-03  2.46316E-02 |
 |  4017 | -5.28892E-04  6.17091E-04  2.46268E-02 |
 |  4018 |  2.98962E-07 -2.11895E-06  2.46220E-02 |
 |  4019 |  5.29406E-04 -6.21192E-04  2.46268E-02 |
 |  4020 |  1.05851E-03 -1.24026E-03  2.46315E-02 |
 |  4021 |  1.61336E-03 -1.91294E-03  2.46426E-02 |
 |  4022 |  2.16821E-03 -2.58562E-03  2.46536E-02 |
 |  4023 |  2.77664E-03 -3.38023E-03  2.46648E-02 |
 |  4024 |  3.38506E-03 -4.17483E-03  2.46760E-02 |
 |  4025 |  4.07791E-03 -5.19716E-03  2.46706E-02 |
 |  4026 |  4.77075E-03 -6.21949E-03  2.46651E-02 |
 |  4027 |  5.59080E-03 -7.66274E-03  2.46116E-02 |
 |  4028 |  6.41085E-03 -9.10598E-03  2.45580E-02 |
 |  4029 | -6.14478E-03  6.59089E-03  2.30059E-02 |
 |  4030 | -4.48176E-03  4.22408E-03  2.31008E-02 |
 |  4031 | -3.13196E-03  2.67648E-03  2.31025E-02 |
 |  4032 | -1.98507E-03  1.58151E-03  2.30754E-02 |
 |  4033 | -9.62694E-04  7.34428E-04  2.30499E-02 |
 |  4034 |  2.79735E-07 -2.15685E-06  2.30400E-02 |
 |  4035 |  9.63162E-04 -7.38395E-04  2.30499E-02 |
 |  4036 |  1.98516E-03 -1.58442E-03  2.30753E-02 |
 |  4037 |  3.13142E-03 -2.67752E-03  2.31024E-02 |
 |  4038 |  4.48027E-03 -4.22260E-03  2.31008E-02 |
 |  4039 |  6.14150E-03 -6.58788E-03  2.30060E-02 |
 |  4040 | -5.87609E-03  4.07802E-03  2.14539E-02 |
 |  4041 | -5.03397E-03  3.15371E-03  2.14951E-02 |
 |  4042 | -4.19185E-03  2.22941E-03  2.15362E-02 |
 |  4043 | -3.53516E-03  1.70461E-03  2.15325E-02 |
 |  4044 | -2.87848E-03  1.17980E-03  2.15288E-02 |
 |  4045 | -2.34029E-03  8.80142E-04  2.15129E-02 |
 |  4046 | -1.80209E-03  5.80480E-04  2.14970E-02 |
 |  4047 | -1.33470E-03  4.06517E-04  2.14826E-02 |
 |  4048 | -8.67304E-04  2.32554E-04  2.14682E-02 |
 |  4049 | -4.33522E-04  1.15180E-04  2.14631E-02 |
 |  4050 |  2.60508E-07 -2.19476E-06  2.14579E-02 |
 |  4051 |  4.34036E-04 -1.19360E-04  2.14631E-02 |
 |  4052 |  8.67811E-04 -2.36526E-04  2.14682E-02 |
 |  4053 |  1.33496E-03 -4.09869E-04  2.14826E-02 |
 |  4054 |  1.80211E-03 -5.83213E-04  2.14970E-02 |
 |  4055 |  2.33995E-03 -8.81710E-04  2.15128E-02 |
 |  4056 |  2.87778E-03 -1.18021E-03  2.15287E-02 |
 |  4057 |  3.53378E-03 -1.70296E-03  2.15326E-02 |
 |  4058 |  4.18978E-03 -2.22571E-03  2.15365E-02 |
 |  4059 |  5.03096E-03 -3.14774E-03  2.14953E-02 |
 |  4060 |  5.87214E-03 -4.06977E-03  2.14540E-02 |
 |  4061 | -5.68911E-03  2.54209E-03  1.99178E-02 |
 |  4062 | -3.97710E-03  1.00458E-03  1.99695E-02 |
 |  4063 | -2.68602E-03  2.46447E-04  1.99519E-02 |
 |  4064 | -1.66053E-03 -5.11145E-05  1.99157E-02 |
 |  4065 | -7.92947E-04 -8.64401E-05  1.98863E-02 |
 |  4066 |  3.19735E-07 -2.37926E-06  1.98755E-02 |
 |  4067 |  7.93451E-04  8.20657E-05  1.98864E-02 |
 |  4068 |  1.66068E-03  4.79596E-05  1.99158E-02 |
 |  4069 |  2.68540E-03 -2.47417E-04  1.99520E-02 |
 |  4070 |  3.97504E-03 -1.00178E-03  1.99695E-02 |
 |  4071 |  5.68567E-03 -2.53370E-03  1.99180E-02 |
 |  4072 | -5.50214E-03  1.00616E-03  1.83818E-02 |
 |  4073 | -4.63224E-03  3.92954E-04  1.83923E-02 |
 |  4074 | -3.76234E-03 -2.20253E-04  1.84027E-02 |
 |  4075 | -3.12795E-03 -4.53582E-04  1.83889E-02 |
 |  4076 | -2.49356E-03 -6.86910E-04  1.83750E-02 |
 |  4077 | -2.00626E-03 -6.84809E-04  1.83548E-02 |
 |  4078 | -1.51896E-03 -6.82709E-04  1.83345E-02 |
 |  4079 | -1.11878E-03 -5.44071E-04  1.83195E-02 |
 |  4080 | -7.18590E-04 -4.05434E-04  1.83045E-02 |
 |  4081 | -3.59105E-04 -2.03999E-04  1.82988E-02 |
 |  4082 |  3.78962E-07 -2.56377E-06  1.82932E-02 |
 |  4083 |  3.59734E-04  1.99047E-04  1.82988E-02 |
 |  4084 |  7.19090E-04  4.00657E-04  1.83045E-02 |
 |  4085 |  1.11917E-03  5.39895E-04  1.83196E-02 |
 |  4086 |  1.51925E-03  6.79132E-04  1.83346E-02 |
 |  4087 |  2.00613E-03  6.82252E-04  1.83549E-02 |
 |  4088 |  2.49301E-03  6.85373E-04  1.83752E-02 |
 |  4089 |  3.12665E-03  4.53763E-04  1.83889E-02 |
 |  4090 |  3.76029E-03  2.22152E-04  1.84025E-02 |
 |  4091 |  4.62974E-03 -3.87742E-04  1.83922E-02 |
 |  4092 |  5.49919E-03 -9.97636E-04  1.83819E-02 |
 |  4093 | -5.30367E-03  1.89701E-04  1.68647E-02 |
 |  4094 | -3.57623E-03 -8.42596E-04  1.68514E-02 |
 |  4095 | -2.33557E-03 -1.16212E-03  1.68113E-02 |
 |  4096 | -1.40492E-03 -1.00738E-03  1.67692E-02 |
 |  4097 | -6.59263E-04 -5.70421E-04  1.67395E-02 |
 |  4098 |  3.81915E-07 -2.86986E-06  1.67287E-02 |
 |  4099 |  6.59947E-04  5.64977E-04  1.67396E-02 |
 |  4100 |  1.40528E-03  1.00286E-03  1.67694E-02 |
 |  4101 |  2.33536E-03  1.15923E-03  1.68116E-02 |
 |  4102 |  3.57510E-03  8.41521E-04  1.68515E-02 |
 |  4103 |  5.30044E-03 -1.88826E-04  1.68647E-02 |
 |  4104 | -5.10521E-03 -6.26761E-04  1.53476E-02 |
 |  4105 | -4.24767E-03 -1.04585E-03  1.53239E-02 |
 |  4106 | -3.39012E-03 -1.46494E-03  1.53001E-02 |
 |  4107 | -2.78385E-03 -1.55113E-03  1.52739E-02 |
 |  4108 | -2.17757E-03 -1.63732E-03  1.52476E-02 |
 |  4109 | -1.73422E-03 -1.48468E-03  1.52258E-02 |
 |  4110 | -1.29087E-03 -1.33205E-03  1.52039E-02 |
 |  4111 | -9.45403E-04 -1.03373E-03  1.51892E-02 |
 |  4112 | -5.99936E-04 -7.35407E-04  1.51745E-02 |
 |  4113 | -2.99775E-04 -3.69292E-04  1.51694E-02 |
 |  4114 |  3.84869E-07 -3.17596E-06  1.51642E-02 |
 |  4115 |  3.00595E-04  3.63060E-04  1.51694E-02 |
 |  4116 |  6.00805E-04  7.29297E-04  1.51747E-02 |
 |  4117 |  9.46057E-04  1.02795E-03  1.51894E-02 |
 |  4118 |  1.29131E-03  1.32660E-03  1.52042E-02 |
 |  4119 |  1.73451E-03  1.47985E-03  1.52261E-02 |
 |  4120 |  2.17771E-03  1.63310E-03  1.52479E-02 |
 |  4121 |  2.78381E-03  1.54699E-03  1.52742E-02 |
 |  4122 |  3.38990E-03  1.46089E-03  1.53004E-02 |
 |  4123 |  4.24579E-03  1.04044E-03  1.53240E-02 |
 |  4124 |  5.10168E-03  6.19983E-04  1.53475E-02 |
 |  4125 | -4.84020E-03 -9.70030E-04  1.38654E-02 |
 |  4126 | -3.18885E-03 -1.69426E-03  1.37826E-02 |
 |  4127 | -2.02546E-03 -1.79473E-03  1.37213E-02 |
 |  4128 | -1.18942E-03 -1.43234E-03  1.36768E-02 |
 |  4129 | -5.48700E-04 -7.84248E-04  1.36498E-02 |
 |  4130 |  4.65130E-07 -3.43382E-06  1.36414E-02 |
 |  4131 |  5.49575E-04  7.77467E-04  1.36499E-02 |
 |  4132 |  1.19013E-03  1.42591E-03  1.36771E-02 |
 |  4133 |  2.02583E-03  1.78908E-03  1.37217E-02 |
 |  4134 |  3.18878E-03  1.68956E-03  1.37831E-02 |
 |  4135 |  4.83868E-03  9.64960E-04  1.38654E-02 |
 |  4136 | -4.57518E-03 -1.31330E-03  1.23832E-02 |
 |  4137 | -3.78139E-03 -1.61844E-03  1.23241E-02 |
 |  4138 | -2.98759E-03 -1.92357E-03  1.22651E-02 |
 |  4139 | -2.43046E-03 -1.93786E-03  1.22300E-02 |
 |  4140 | -1.87334E-03 -1.95214E-03  1.21950E-02 |
 |  4141 | -1.48065E-03 -1.74239E-03  1.21723E-02 |
 |  4142 | -1.08797E-03 -1.53264E-03  1.21496E-02 |
 |  4143 | -7.92716E-04 -1.18287E-03  1.21373E-02 |
 |  4144 | -4.97464E-04 -8.33089E-04  1.21250E-02 |
 |  4145 | -2.48459E-04 -4.18390E-04  1.21218E-02 |
 |  4146 |  5.45392E-07 -3.69168E-06  1.21186E-02 |
 |  4147 |  2.49445E-04  4.10973E-04  1.21219E-02 |
 |  4148 |  4.98345E-04  8.25637E-04  1.21252E-02 |
 |  4149 |  7.93647E-04  1.17544E-03  1.21375E-02 |
 |  4150 |  1.08895E-03  1.52523E-03  1.21499E-02 |
 |  4151 |  1.48145E-03  1.73515E-03  1.21727E-02 |
 |  4152 |  1.87395E-03  1.94506E-03  1.21954E-02 |
 |  4153 |  2.43080E-03  1.93165E-03  1.22306E-02 |
 |  4154 |  2.98766E-03  1.91824E-03  1.22658E-02 |
 |  4155 |  3.78167E-03  1.61409E-03  1.23246E-02 |
 |  4156 |  4.57568E-03  1.30994E-03  1.23833E-02 |
 |  4157 | -4.23159E-03 -1.41247E-03  1.09375E-02 |
 |  4158 | -2.74250E-03 -1.93055E-03  1.08048E-02 |
 |  4159 | -1.70955E-03 -1.91236E-03  1.07281E-02 |
 |  4160 | -9.86506E-04 -1.48272E-03  1.06868E-02 |
 |  4161 | -4.50719E-04 -8.01102E-04  1.06689E-02 |
 |  4162 |  5.04650E-07 -3.74489E-06  1.06634E-02 |
 |  4163 |  4.51728E-04  7.93439E-04  1.06690E-02 |
 |  4164 |  9.87511E-04  1.47469E-03  1.06870E-02 |
 |  4165 |  1.71047E-03  1.90430E-03  1.07285E-02 |
 |  4166 |  2.74300E-03  1.92399E-03  1.08053E-02 |
 |  4167 |  4.23295E-03  1.40883E-03  1.09375E-02 |
 |  4168 | -3.88800E-03 -1.51164E-03  9.49182E-03 |
 |  4169 | -3.19271E-03 -1.72458E-03  9.41814E-03 |
 |  4170 | -2.49742E-03 -1.93753E-03  9.34447E-03 |
 |  4171 | -2.02159E-03 -1.90505E-03  9.30287E-03 |
 |  4172 | -1.54576E-03 -1.87257E-03  9.26126E-03 |
 |  4173 | -1.21540E-03 -1.65268E-03  9.24260E-03 |
 |  4174 | -8.85044E-04 -1.43279E-03  9.22395E-03 |
 |  4175 | -6.44509E-04 -1.10095E-03  9.21835E-03 |
 |  4176 | -4.03974E-04 -7.69115E-04  9.21276E-03 |
 |  4177 | -2.01755E-04 -3.86457E-04  9.21053E-03 |
 |  4178 |  4.63908E-07 -3.79810E-06  9.20831E-03 |
 |  4179 |  2.02788E-04  3.78721E-04  9.21060E-03 |
 |  4180 |  4.05111E-04  7.61240E-04  9.21288E-03 |
 |  4181 |  6.45592E-04  1.09269E-03  9.21851E-03 |
 |  4182 |  8.86072E-04  1.42414E-03  9.22415E-03 |
 |  4183 |  1.21653E-03  1.64383E-03  9.24288E-03 |
 |  4184 |  1.54699E-03  1.86353E-03  9.26162E-03 |
 |  4185 |  2.02266E-03  1.89663E-03  9.30316E-03 |
 |  4186 |  2.49834E-03  1.92973E-03  9.34470E-03 |
 |  4187 |  3.19428E-03  1.71873E-03  9.41822E-03 |
 |  4188 |  3.89021E-03  1.50772E-03  9.49174E-03 |
 |  4189 | -3.46285E-03 -1.46655E-03  8.11329E-03 |
 |  4190 | -2.20854E-03 -1.81902E-03  7.95570E-03 |
 |  4191 | -1.36187E-03 -1.70781E-03  7.88020E-03 |
 |  4192 | -7.84887E-04 -1.28297E-03  7.85678E-03 |
 |  4193 | -3.57974E-04 -6.82094E-04  7.85210E-03 |
 |  4194 |  4.60060E-07 -3.48713E-06  7.85262E-03 |
 |  4195 |  3.58959E-04  6.74724E-04  7.85218E-03 |
 |  4196 |  7.86008E-04  1.27455E-03  7.85694E-03 |
 |  4197 |  1.36315E-03  1.69829E-03  7.88037E-03 |
 |  4198 |  2.21002E-03  1.81003E-03  7.95576E-03 |
 |  4199 |  3.46429E-03  1.46302E-03  8.11338E-03 |
 |  4200 | -3.03771E-03 -1.42147E-03  6.73477E-03 |
 |  4201 | -2.47869E-03 -1.56099E-03  6.65084E-03 |
 |  4202 | -1.91967E-03 -1.70051E-03  6.56692E-03 |
 |  4203 | -1.54882E-03 -1.62178E-03  6.53302E-03 |
 |  4204 | -1.17797E-03 -1.54304E-03  6.49913E-03 |
 |  4205 | -9.31352E-04 -1.33810E-03  6.49438E-03 |
 |  4206 | -6.84731E-04 -1.13315E-03  6.48962E-03 |
 |  4207 | -4.98353E-04 -8.64113E-04  6.49053E-03 |
 |  4208 | -3.11974E-04 -5.95072E-04  6.49144E-03 |
 |  4209 | -1.55759E-04 -2.99124E-04  6.49418E-03 |
 |  4210 |  4.56211E-07 -3.17617E-06  6.49692E-03 |
 |  4211 |  1.56632E-04  2.92516E-04  6.49420E-03 |
 |  4212 |  3.12808E-04  5.88207E-04  6.49147E-03 |
 |  4213 |  4.99375E-04  8.56581E-04  6.49060E-03 |
 |  4214 |  6.85943E-04  1.12495E-03  6.48973E-03 |
 |  4215 |  9.32634E-04  1.32900E-03  6.49443E-03 |
 |  4216 |  1.17932E-03  1.53306E-03  6.49913E-03 |
 |  4217 |  1.55051E-03  1.61170E-03  6.53298E-03 |
 |  4218 |  1.92169E-03  1.69034E-03  6.56683E-03 |
 |  4219 |  2.48003E-03  1.55433E-03  6.65092E-03 |
 |  4220 |  3.03836E-03  1.41832E-03  6.73502E-03 |
 |  4221 | -2.54517E-03 -1.30094E-03  5.42514E-03 |
 |  4222 | -1.59266E-03 -1.48526E-03  5.27812E-03 |
 |  4223 | -9.95595E-04 -1.28219E-03  5.24159E-03 |
 |  4224 | -5.81787E-04 -9.16362E-04  5.24554E-03 |
 |  4225 | -2.67943E-04 -4.76270E-04  5.25876E-03 |
 |  4226 |  3.37165E-07 -2.56296E-06  5.26437E-03 |
 |  4227 |  2.68671E-04  4.70674E-04  5.25878E-03 |
 |  4228 |  5.82762E-04  9.09403E-04  5.24555E-03 |
 |  4229 |  9.96955E-04  1.27327E-03  5.24156E-03 |
 |  4230 |  1.59448E-03  1.47527E-03  5.27799E-03 |
 |  4231 |  2.54572E-03  1.29690E-03  5.42529E-03 |
 |  4232 | -2.05263E-03 -1.18042E-03  4.11551E-03 |
 |  4233 | -1.65915E-03 -1.22521E-03  4.05242E-03 |
 |  4234 | -1.26566E-03 -1.27000E-03  3.98933E-03 |
 |  4235 | -1.03944E-03 -1.14567E-03  3.98669E-03 |
 |  4236 | -8.13217E-04 -1.02134E-03  3.98405E-03 |
 |  4237 | -6.46030E-04 -8.60455E-04  3.99276E-03 |
 |  4238 | -4.78843E-04 -6.99570E-04  4.00146E-03 |
 |  4239 | -3.51378E-04 -5.28519E-04  4.01377E-03 |
 |  4240 | -2.23912E-04 -3.57467E-04  4.02608E-03 |
 |  4241 | -1.11847E-04 -1.79709E-04  4.02896E-03 |
 |  4242 |  2.18118E-07 -1.94976E-06  4.03183E-03 |
 |  4243 |  1.12376E-04  1.75596E-04  4.02896E-03 |
 |  4244 |  2.24535E-04  3.53141E-04  4.02609E-03 |
 |  4245 |  3.52058E-04  5.23496E-04  4.01374E-03 |
 |  4246 |  4.79581E-04  6.93852E-04  4.00138E-03 |
 |  4247 |  6.47084E-04  8.53665E-04  3.99269E-03 |
 |  4248 |  8.14586E-04  1.01348E-03  3.98400E-03 |
 |  4249 |  1.04093E-03  1.13684E-03  3.98658E-03 |
 |  4250 |  1.26726E-03  1.26021E-03  3.98916E-03 |
 |  4251 |  1.66017E-03  1.21784E-03  4.05236E-03 |
 |  4252 |  2.05308E-03  1.17548E-03  4.11556E-03 |
 |  4253 | -1.50836E-03 -9.70817E-04  2.91126E-03 |
 |  4254 | -9.62948E-04 -9.33817E-04  2.87022E-03 |
 |  4255 | -6.24462E-04 -7.04558E-04  2.88628E-03 |
 |  4256 | -3.73414E-04 -4.74096E-04  2.91568E-03 |
 |  4257 | -1.74993E-04 -2.40537E-04  2.93950E-03 |
 |  4258 |  1.46644E-07 -1.28000E-06  2.94814E-03 |
 |  4259 |  1.75372E-04  2.37667E-04  2.93948E-03 |
 |  4260 |  3.73948E-04  4.70227E-04  2.91563E-03 |
 |  4261 |  6.25380E-04  6.99031E-04  2.88618E-03 |
 |  4262 |  9.64064E-04  9.26813E-04  2.87018E-03 |
 |  4263 |  1.50912E-03  9.67154E-04  2.91117E-03 |
 |  4264 | -9.64088E-04 -7.61218E-04  1.70700E-03 |
 |  4265 | -8.12164E-04 -6.79427E-04  1.72905E-03 |
 |  4266 | -6.60239E-04 -5.97636E-04  1.75110E-03 |
 |  4267 | -5.47973E-04 -4.92705E-04  1.76980E-03 |
 |  4268 | -4.35706E-04 -3.87775E-04  1.78850E-03 |
 |  4269 | -3.51846E-04 -3.18198E-04  1.80920E-03 |
 |  4270 | -2.67986E-04 -2.48621E-04  1.82991E-03 |
 |  4271 | -1.97030E-04 -1.86114E-04  1.84141E-03 |
 |  4272 | -1.26074E-04 -1.23606E-04  1.85292E-03 |
 |  4273 | -6.29993E-05 -6.21083E-05  1.85869E-03 |
 |  4274 |  7.51697E-08 -6.10248E-07  1.86446E-03 |
 |  4275 |  6.31427E-05  6.07913E-05  1.85866E-03 |
 |  4276 |  1.26210E-04  1.22193E-04  1.85287E-03 |
 |  4277 |  1.97262E-04  1.84397E-04  1.84138E-03 |
 |  4278 |  2.68315E-04  2.46602E-04  1.82989E-03 |
 |  4279 |  3.52244E-04  3.15593E-04  1.80913E-03 |
 |  4280 |  4.36174E-04  3.84584E-04  1.78836E-03 |
 |  4281 |  5.48518E-04  4.89000E-04  1.76978E-03 |
 |  4282 |  6.60863E-04  5.93416E-04  1.75120E-03 |
 |  4283 |  8.13011E-04  6.76124E-04  1.72899E-03 |
 |  4284 |  9.65159E-04  7.58832E-04  1.70678E-03 |
 |  4285 | -4.82044E-04 -3.80609E-04  8.53499E-04 |
 |  4286 | -3.30120E-04 -2.98818E-04  8.75551E-04 |
 |  4287 | -2.17853E-04 -1.93887E-04  8.94249E-04 |
 |  4288 | -1.33993E-04 -1.24311E-04  9.14955E-04 |
 |  4289 | -6.30369E-05 -6.18032E-05  9.26458E-04 |
 |  4290 |  3.75848E-08 -3.05124E-07  9.32228E-04 |
 |  4291 |  6.31051E-05  6.10964E-05  9.26435E-04 |
 |  4292 |  1.34157E-04  1.23301E-04  9.14946E-04 |
 |  4293 |  2.18087E-04  1.92292E-04  8.94182E-04 |
 |  4294 |  3.30431E-04  2.96708E-04  8.75599E-04 |
 |  4295 |  4.82579E-04  3.79416E-04  8.53389E-04 |
 |  4296 |  0.00000E+00  0.00000E+00  0.00000E+00 |
 |  4297 |  0.00000E+00  0.00000E+00  0.00000E+00 |
 |  4298 |  0.00000E+00  0.00000E+00  0.00000E+00 |
 |  4299 |  0.00000E+00  0.00000E+00  0.00000E+00 |
 |  4300 |  0.00000E+00  0.00000E+00  0.00000E+00 |
 |  4301 |  0.00000E+00  0.00000E+00  0.00000E+00 |
 |  4302 |  0.00000E+00  0.00000E+00  0.00000E+00 |
 |  4303 |  0.00000E+00  0.00000E+00  0.00000E+00 |
 |  4304 |  0.00000E+00  0.00000E+00  0.00000E+00 |
 |  4305 |  0.00000E+00  0.00000E+00  0.00000E+00 |
 |  4306 |  0.00000E+00  0.00000E+00  0.00000E+00 |
 |  4307 |  0.00000E+00  0.00000E+00  0.00000E+00 |
